id,as_of_time,device_id,name,gender,age,country,city,phone,tags,register_time,login_time,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_item_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_expose_count_5m,event_value_sum_5m,event_expose_count_1h,event_value_sum_1h,event_expose_count_24h,event_value_sum_24h,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
user_60,1787098340,device_60,user_60,0,49,JP,city_5,phone_60,"category_39,category_56,category_4,tag_93,tag_33,tag_23,tag_75",1726205726,1787232371,"{""interest_categories"":[""category_39"",""category_56"",""category_4""],""activity"":0.2946}",17.0,82.41499999999999,4.847941176470588,15.0,3.0,15.0,1785074821.0,1786942811.0,155529.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0
user_61,1787098340,device_61,user_61,1,39,CN,city_12,phone_61,"category_32,category_61,category_37,tag_86,tag_29,tag_119,tag_19",1758354167,1787031616,"{""interest_categories"":[""category_32"",""category_61"",""category_37""],""activity"":0.0713}",13.0,36.703,2.8233076923076927,7.0,3.0,9.0,1785264428.0,1786832346.0,265994.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.18181818181818182
user_62,1787098340,device_62,user_62,0,36,US,city_2,phone_62,"category_1,category_33,category_15,tag_116,tag_94,tag_67,tag_97",1783344625,1787027322,"{""interest_categories"":[""category_1"",""category_33"",""category_15""],""activity"":0.6618}",10.0,77.343,7.7343,5.0,2.0,6.0,1785308054.0,1787023015.0,75325.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,3.0,0.14285714285714285
user_63,1787098340,device_63,user_63,1,45,JP,city_17,phone_63,"category_59,category_38,category_52,tag_29,tag_35,tag_11,tag_9",1775919740,1787208476,"{""interest_categories"":[""category_59"",""category_38"",""category_52""],""activity"":0.3429}",19.0,215.317,11.332473684210527,8.0,3.0,12.0,1785542798.0,1787034499.0,63841.0,1.0,11.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,12.0,0.0,0.0,4.0,0.2
user_64,1787098340,device_64,user_64,0,59,JP,city_17,phone_64,"category_53,category_19,category_12,tag_125,tag_104,tag_71,tag_8",1760684552,1787511820,"{""interest_categories"":[""category_53"",""category_19"",""category_12""],""activity"":0.4062}",13.0,114.799,8.830692307692308,6.0,3.0,10.0,1785291806.0,1786837910.0,260430.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0
user_65,1787098340,device_65,user_65,1,31,US,city_18,phone_65,"category_45,category_7,category_50,tag_70,tag_48,tag_31,tag_116",1781629734,1787266291,"{""interest_categories"":[""category_45"",""category_7"",""category_50""],""activity"":0.0808}",7.0,43.67,6.238571428571428,6.0,2.0,6.0,1785147518.0,1786426008.0,672332.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
user_66,1787098340,device_66,user_66,0,17,US,city_8,phone_66,"category_26,category_8,category_27,tag_59,tag_84,tag_37,tag_0",1745506750,1787276502,"{""interest_categories"":[""category_26"",""category_8"",""category_27""],""activity"":0.2184}",7.0,27.066,3.8665714285714285,4.0,3.0,6.0,1785180442.0,1787087862.0,10478.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0
user_67,1787098340,device_67,user_67,1,62,JP,city_14,phone_67,"category_6,category_16,category_53,tag_29,tag_16,tag_121,tag_114",1743744879,1787570529,"{""interest_categories"":[""category_6"",""category_16"",""category_53""],""activity"":0.6243}",19.0,191.683,10.08857894736842,11.0,3.0,12.0,1785166842.0,1787058002.0,40338.0,2.0,8.0,19.0,0.0,0.0,0.0,0.0,1.0,30.106,2.0,12.0,1.0,0.0,4.0,0.14285714285714285
user_68,1787098340,device_68,user_68,0,61,JP,city_12,phone_68,"category_3,category_7,category_61,tag_102,tag_109,tag_27,tag_125",1743126763,1787041007,"{""interest_categories"":[""category_3"",""category_7"",""category_61""],""activity"":0.5474}",7.0,58.249,8.321285714285715,4.0,3.0,5.0,1785037893.0,1786796295.0,302045.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0
user_69,1787098340,device_69,user_69,1,36,SG,city_10,phone_69,"category_37,category_58,category_55,tag_25,tag_29,tag_55,tag_110",1757107408,1787516296,"{""interest_categories"":[""category_37"",""category_58"",""category_55""],""activity"":0.3088}",19.0,156.132,8.217473684210526,7.0,3.0,11.0,1785115433.0,1787077274.0,21066.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,2.0,28.468,3.0,11.0,1.0,0.0,4.0,0.21428571428571427
user_70,1787098340,device_70,user_70,0,53,JP,city_3,phone_70,"category_32,category_47,category_19,tag_121,tag_17,tag_23,tag_21",1747686592,1787553106,"{""interest_categories"":[""category_32"",""category_47"",""category_19""],""activity"":0.0707}",7.0,79.795,11.399285714285714,3.0,2.0,4.0,1785399663.0,1786611616.0,486724.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.2
user_71,1787098340,device_71,user_71,1,38,JP,city_3,phone_71,"category_52,category_45,category_54,tag_13,tag_73,tag_79,tag_90",1728164348,1787502525,"{""interest_categories"":[""category_52"",""category_45"",""category_54""],""activity"":0.1685}",12.0,186.945,15.57875,8.0,3.0,8.0,1785156121.0,1787029693.0,68647.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,28.365,1.0,8.0,0.0,0.0,3.0,0.1111111111111111
user_72,1787098340,device_72,user_72,0,20,US,city_0,phone_72,"category_35,category_28,category_54,tag_6,tag_68,tag_7,tag_46",1740910349,1787195748,"{""interest_categories"":[""category_35"",""category_28"",""category_54""],""activity"":0.2731}",20.0,251.993,12.59965,10.0,3.0,13.0,1785204831.0,1787057916.0,40424.0,1.0,9.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0,0.0,5.0,0.13333333333333333
user_73,1787098340,device_73,user_73,1,25,US,city_19,phone_73,"category_11,category_27,category_48,tag_107,tag_116,tag_87,tag_40",1779322630,1787560836,"{""interest_categories"":[""category_11"",""category_27"",""category_48""],""activity"":0.1626}",10.0,104.23400000000001,10.4234,5.0,3.0,6.0,1785605377.0,1786906700.0,191640.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.14285714285714285
user_74,1787098340,device_74,user_74,0,49,JP,city_1,phone_74,"category_6,category_10,category_34,tag_113,tag_108,tag_124,tag_106",1766015652,1787105729,"{""interest_categories"":[""category_6"",""category_10"",""category_34""],""activity"":0.3106}",16.0,83.154,5.197125,9.0,3.0,10.0,1785108642.0,1786808847.0,289493.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,3.0,0.23076923076923078
user_75,1787098340,device_75,user_75,1,27,US,city_12,phone_75,"category_28,category_50,category_7,tag_1,tag_52,tag_77,tag_54",1751645036,1787164426,"{""interest_categories"":[""category_28"",""category_50"",""category_7""],""activity"":0.518}",11.0,48.866,4.442363636363637,6.0,3.0,8.0,1785052180.0,1786886874.0,211466.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.2
user_76,1787098340,device_76,user_76,0,34,CN,city_12,phone_76,"category_29,category_45,category_9,tag_101,tag_10,tag_111,tag_4",1757883640,1787178017,"{""interest_categories"":[""category_29"",""category_45"",""category_9""],""activity"":0.3214}",14.0,134.124,9.580285714285713,6.0,3.0,8.0,1785399589.0,1787056861.0,41479.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,4.0,0.2
user_77,1787098340,device_77,user_77,1,37,US,city_2,phone_77,"category_2,category_41,category_21,tag_117,tag_92,tag_22,tag_111",1762239650,1787383665,"{""interest_categories"":[""category_2"",""category_41"",""category_21""],""activity"":0.3617}",10.0,130.969,13.0969,6.0,3.0,7.0,1785783089.0,1787043047.0,55293.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,45.24,0.0,7.0,0.0,0.0,3.0,0.0
user_78,1787098340,device_78,user_78,0,27,SG,city_14,phone_78,"category_14,category_24,category_44,tag_89,tag_37,tag_60,tag_26",1741033535,1787536987,"{""interest_categories"":[""category_14"",""category_24"",""category_44""],""activity"":0.1118}",23.0,140.863,6.124478260869565,12.0,3.0,16.0,1785238971.0,1787054895.0,43445.0,1.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,5.0,0.1111111111111111
user_79,1787098340,device_79,user_79,1,35,SG,city_14,phone_79,"category_57,category_41,category_40,tag_38,tag_112,tag_17,tag_120",1750977198,1787538206,"{""interest_categories"":[""category_57"",""category_41"",""category_40""],""activity"":0.3259}",10.0,105.51400000000001,10.551400000000001,8.0,3.0,8.0,1785362373.0,1787073809.0,24531.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0
user_80,1787098340,device_80,user_80,0,57,US,city_10,phone_80,"category_4,category_7,category_47,tag_73,tag_19,tag_23,tag_98",1754842883,1787016575,"{""interest_categories"":[""category_4"",""category_7"",""category_47""],""activity"":0.1903}",6.0,71.762,11.960333333333333,2.0,2.0,4.0,1785827174.0,1786743157.0,355183.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
user_81,1787098340,device_81,user_81,1,49,US,city_11,phone_81,"category_60,category_19,category_7,tag_115,tag_26,tag_87,tag_21",1755534903,1787066475,"{""interest_categories"":[""category_60"",""category_19"",""category_7""],""activity"":0.3692}",19.0,176.675,9.298684210526316,8.0,3.0,10.0,1785045550.0,1786930970.0,167370.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,1.0,3.0,0.2857142857142857
user_82,1787098340,device_82,user_82,0,37,CN,city_18,phone_82,"category_47,category_36,category_49,tag_104,tag_86,tag_13,tag_85",1736455057,1787458323,"{""interest_categories"":[""category_47"",""category_36"",""category_49""],""activity"":0.0632}",6.0,6.0,1.0,5.0,3.0,5.0,1785039506.0,1786770667.0,327673.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.16666666666666666
user_83,1787098340,device_83,user_83,1,21,SG,city_16,phone_83,"category_18,category_44,category_39,tag_100,tag_33,tag_21,tag_79",1737857819,1787064037,"{""interest_categories"":[""category_18"",""category_44"",""category_39""],""activity"":0.3679}",5.0,5.0,1.0,5.0,2.0,5.0,1785200790.0,1786661701.0,436639.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
user_84,1787098340,device_84,user_84,0,48,CN,city_10,phone_84,"category_46,category_2,category_39,tag_46,tag_54,tag_87,tag_124",1732134151,1787509947,"{""interest_categories"":[""category_46"",""category_2"",""category_39""],""activity"":0.235}",17.0,92.531,5.4430000000000005,8.0,3.0,12.0,1785212993.0,1786471756.0,626584.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,0.2
user_85,1787098340,device_85,user_85,1,64,SG,city_7,phone_85,"category_16,category_48,category_19,tag_41,tag_46,tag_42,tag_112",1744047635,1787317232,"{""interest_categories"":[""category_16"",""category_48"",""category_19""],""activity"":0.0469}",7.0,89.802,12.828857142857144,5.0,3.0,6.0,1785134909.0,1786169779.0,928561.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
user_86,1787098340,device_86,user_86,0,67,US,city_8,phone_86,"category_30,category_39,category_60,tag_49,tag_94,tag_112,tag_118",1774148461,1787406602,"{""interest_categories"":[""category_30"",""category_39"",""category_60""],""activity"":0.4441}",14.0,26.630000000000003,1.9021428571428574,9.0,3.0,11.0,1785445101.0,1787090224.0,8116.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,2.0,0.08333333333333333
user_87,1787098340,device_87,user_87,1,38,CN,city_13,phone_87,"category_6,category_61,category_47,tag_26,tag_31,tag_72,tag_21",1770123282,1787142959,"{""interest_categories"":[""category_6"",""category_61"",""category_47""],""activity"":0.4608}",11.0,140.659,12.787181818181818,8.0,3.0,8.0,1785200668.0,1786699807.0,398533.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0
user_88,1787098340,device_88,user_88,0,24,CN,city_9,phone_88,"category_6,category_50,category_47,tag_60,tag_98,tag_20,tag_95",1762523046,1787462857,"{""interest_categories"":[""category_6"",""category_50"",""category_47""],""activity"":0.2899}",12.0,126.60000000000001,10.55,8.0,2.0,9.0,1785302277.0,1786490399.0,607941.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0
user_89,1787098340,device_89,user_89,1,23,CN,city_7,phone_89,"category_60,category_17,category_57,tag_1,tag_20,tag_4,tag_65",1769076235,1787300221,"{""interest_categories"":[""category_60"",""category_17"",""category_57""],""activity"":0.1738}",12.0,84.066,7.0055000000000005,8.0,3.0,10.0,1785121953.0,1786870115.0,228225.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0
user_90,1787098340,device_90,user_90,0,49,JP,city_2,phone_90,"category_53,category_58,category_8,tag_28,tag_127,tag_4,tag_61",1740180857,1787526228,"{""interest_categories"":[""category_53"",""category_58"",""category_8""],""activity"":0.3846}",11.0,37.183,3.380272727272727,6.0,2.0,8.0,1785219828.0,1786932946.0,165394.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.2
user_91,1787098340,device_91,user_91,1,65,JP,city_4,phone_91,"category_2,category_49,category_60,tag_11,tag_99,tag_95,tag_64",1740926471,1787507301,"{""interest_categories"":[""category_2"",""category_49"",""category_60""],""activity"":0.6421}",2.0,2.0,1.0,2.0,1.0,2.0,1786265528.0,1786525492.0,572848.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
user_92,1787098340,device_92,user_92,0,36,JP,city_16,phone_92,"category_5,category_45,category_43,tag_44,tag_118,tag_122,tag_46",1771637807,1787572059,"{""interest_categories"":[""category_5"",""category_45"",""category_43""],""activity"":0.5236}",8.0,132.469,16.558625,4.0,2.0,5.0,1785709715.0,1786438927.0,659413.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
user_93,1787098340,device_93,user_93,1,40,JP,city_5,phone_93,"category_50,category_60,category_32,tag_9,tag_48,tag_73,tag_91",1758178994,1787154903,"{""interest_categories"":[""category_50"",""category_60"",""category_32""],""activity"":0.268}",7.0,68.116,9.730857142857143,3.0,2.0,3.0,1785866744.0,1786708557.0,389783.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.25
user_94,1787098340,device_94,user_94,0,58,JP,city_9,phone_94,"category_63,category_47,category_34,tag_21,tag_108,tag_20,tag_110",1779650667,1787272152,"{""interest_categories"":[""category_63"",""category_47"",""category_34""],""activity"":0.3236}",10.0,10.0,1.0,7.0,3.0,9.0,1785094577.0,1786990551.0,107789.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1
user_95,1787098340,device_95,user_95,1,20,SG,city_11,phone_95,"category_57,category_54,category_21,tag_113,tag_89,tag_114,tag_10",1742109942,1787555856,"{""interest_categories"":[""category_57"",""category_54"",""category_21""],""activity"":0.3758}",7.0,20.387,2.9124285714285714,4.0,2.0,4.0,1785726113.0,1786796902.0,301438.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
user_96,1787098340,device_96,user_96,0,59,SG,city_11,phone_96,"category_20,category_3,category_18,tag_112,tag_8,tag_32,tag_17",1782850658,1787455109,"{""interest_categories"":[""category_20"",""category_3"",""category_18""],""activity"":0.1969}",5.0,5.0,1.0,3.0,3.0,3.0,1785431122.0,1785929310.0,1169030.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.25
user_97,1787098340,device_97,user_97,1,40,CN,city_8,phone_97,"category_47,category_56,category_9,tag_35,tag_93,tag_101,tag_80",1751533727,1787073105,"{""interest_categories"":[""category_47"",""category_56"",""category_9""],""activity"":0.5313}",20.0,183.541,9.17705,11.0,3.0,15.0,1785124109.0,1787032554.0,65786.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,4.0,0.0625
user_98,1787098340,device_98,user_98,0,58,JP,city_2,phone_98,"category_33,category_57,category_27,tag_73,tag_125,tag_51,tag_31",1779132464,1787280888,"{""interest_categories"":[""category_33"",""category_57"",""category_27""],""activity"":0.188}",13.0,56.071999999999996,4.313230769230769,6.0,3.0,9.0,1785062352.0,1787072772.0,25568.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,9.0,0.0,0.0,2.0,0.18181818181818182
user_99,1787098340,device_99,user_99,1,24,CN,city_2,phone_99,"category_37,category_38,category_20,tag_44,tag_92,tag_57,tag_31",1753656926,1787037557,"{""interest_categories"":[""category_37"",""category_38"",""category_20""],""activity"":0.1975}",9.0,17.17,1.907777777777778,6.0,2.0,6.0,1785339696.0,1787038462.0,59878.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,0.14285714285714285
user_100,1787098340,device_100,user_100,0,56,US,city_4,phone_100,"category_39,category_50,category_61,tag_105,tag_104,tag_18,tag_32",1732661442,1787037917,"{""interest_categories"":[""category_39"",""category_50"",""category_61""],""activity"":0.3062}",15.0,95.351,6.356733333333334,9.0,3.0,10.0,1785033129.0,1787075693.0,22647.0,3.0,8.0,15.0,0.0,0.0,0.0,0.0,2.0,40.206,1.0,10.0,0.0,1.0,3.0,0.09090909090909091
user_101,1787098340,device_101,user_101,1,32,US,city_17,phone_101,"category_55,category_7,category_15,tag_39,tag_77,tag_42,tag_41",1765961841,1787533310,"{""interest_categories"":[""category_55"",""category_7"",""category_15""],""activity"":0.2437}",7.0,75.513,10.787571428571429,5.0,2.0,5.0,1785060521.0,1786396841.0,701499.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.16666666666666666
user_102,1787098340,device_102,user_102,0,57,US,city_18,phone_102,"category_35,category_16,category_38,tag_23,tag_43,tag_39,tag_86",1746317538,1787338489,"{""interest_categories"":[""category_35"",""category_16"",""category_38""],""activity"":0.744}",8.0,75.16,9.395,6.0,3.0,6.0,1785139883.0,1786853719.0,244621.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
user_103,1787098340,device_103,user_103,1,44,SG,city_15,phone_103,"category_53,category_3,category_63,tag_74,tag_77,tag_123,tag_62",1781003305,1787450241,"{""interest_categories"":[""category_53"",""category_3"",""category_63""],""activity"":0.5468}",3.0,3.0,1.0,3.0,1.0,3.0,1785378872.0,1786426720.0,671620.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
user_104,1787098340,device_104,user_104,0,31,US,city_3,phone_104,"category_59,category_26,category_43,tag_36,tag_80,tag_81,tag_88",1767074280,1787144565,"{""interest_categories"":[""category_59"",""category_26"",""category_43""],""activity"":0.275}",8.0,20.079,2.509875,7.0,3.0,7.0,1785158718.0,1786977528.0,120812.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
user_105,1787098340,device_105,user_105,1,48,SG,city_7,phone_105,"category_6,category_37,category_49,tag_107,tag_63,tag_40,tag_83",1778980908,1787203656,"{""interest_categories"":[""category_6"",""category_37"",""category_49""],""activity"":0.082}",3.0,3.0,1.0,3.0,2.0,3.0,1785751128.0,1786884103.0,214237.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
user_106,1787098340,device_106,user_106,0,18,SG,city_1,phone_106,"category_27,category_45,category_6,tag_12,tag_72,tag_126,tag_120",1757962078,1787232287,"{""interest_categories"":[""category_27"",""category_45"",""category_6""],""activity"":0.1422}",6.0,6.0,1.0,5.0,3.0,5.0,1785854221.0,1787085565.0,12775.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.16666666666666666
user_107,1787098340,device_107,user_107,1,39,JP,city_17,phone_107,"category_24,category_46,category_36,tag_18,tag_98,tag_115,tag_71",1778535816,1787202963,"{""interest_categories"":[""category_24"",""category_46"",""category_36""],""activity"":0.4575}",15.0,187.043,12.469533333333334,8.0,3.0,9.0,1785145336.0,1787083328.0,15012.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,0.0,0.0,4.0,0.18181818181818182
user_108,1787098340,device_108,user_108,0,24,JP,city_19,phone_108,"category_46,category_18,category_25,tag_102,tag_10,tag_11,tag_9",1744338546,1787075454,"{""interest_categories"":[""category_46"",""category_18"",""category_25""],""activity"":0.1252}",12.0,24.175,2.0145833333333334,7.0,3.0,8.0,1785047562.0,1786846239.0,252101.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,2.0,0.1111111111111111
user_109,1787098340,device_109,user_109,1,54,SG,city_8,phone_109,"category_40,category_20,category_50,tag_76,tag_86,tag_125,tag_121",1736348317,1787588059,"{""interest_categories"":[""category_40"",""category_20"",""category_50""],""activity"":0.352}",13.0,172.503,13.269461538461538,8.0,3.0,8.0,1785092505.0,1786606009.0,492331.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,3.0,0.1111111111111111
user_110,1787098340,device_110,user_110,0,42,SG,city_1,phone_110,"category_29,category_6,category_61,tag_43,tag_97,tag_37,tag_62",1738685312,1787402205,"{""interest_categories"":[""category_29"",""category_6"",""category_61""],""activity"":0.0671}",8.0,63.562,7.94525,5.0,2.0,6.0,1785681933.0,1786965500.0,132840.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
user_111,1787098340,device_111,user_111,1,55,SG,city_6,phone_111,"category_17,category_26,category_41,tag_122,tag_96,tag_80,tag_44",1726796699,1787338797,"{""interest_categories"":[""category_17"",""category_26"",""category_41""],""activity"":0.2551}",13.0,25.985,1.9988461538461537,8.0,3.0,10.0,1785051337.0,1787067244.0,31096.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,2.0,15.985,2.0,10.0,0.0,0.0,1.0,0.16666666666666666
user_112,1787098340,device_112,user_112,0,34,CN,city_18,phone_112,"category_31,category_35,category_38,tag_57,tag_76,tag_73,tag_53",1731645251,1787329259,"{""interest_categories"":[""category_31"",""category_35"",""category_38""],""activity"":0.3949}",5.0,5.0,1.0,5.0,2.0,5.0,1785253205.0,1786252080.0,846260.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
user_113,1787098340,device_113,user_113,1,24,CN,city_19,phone_113,"category_48,category_50,category_44,tag_37,tag_74,tag_10,tag_73",1747307610,1787331185,"{""interest_categories"":[""category_48"",""category_50"",""category_44""],""activity"":0.3071}",7.0,6.0,0.8571428571428571,5.0,2.0,6.0,1785362229.0,1786368250.0,730090.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
user_114,1787098340,device_114,user_114,0,26,SG,city_15,phone_114,"category_30,category_31,category_6,tag_57,tag_59,tag_13,tag_25",1784676280,1787038914,"{""interest_categories"":[""category_30"",""category_31"",""category_6""],""activity"":0.4042}",11.0,79.458,7.223454545454545,7.0,3.0,7.0,1785309872.0,1787097316.0,1024.0,1.0,3.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,2.0,0.2222222222222222
