id,device_id,name,gender,age,country,city,phone,tags,register_time,login_time,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_item_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
user_118,1e93b432-5ce4-11ed-8051-0000000007cf,name_118,1,77,country_0,city_7,phone_118,tags_87,1667344528,1667613519,{},10,10,1.0,7,3,10,1667036419,1667535273,101758.0,0,10,10,10,0,0,0,0,1.0
user_119,1e93b68a-5ce4-11ed-8060-00000000144f,name_119,1,55,country_0,city_6,phone_119,tags_21,1667467862,1667510420,{},8,8,1.0,6,3,8,1667163212,1667630321,6710.0,1,8,8,8,0,0,0,0,1.0
user_120,1e93b8e2-5ce4-11ed-805a-0000000012ec,name_120,0,70,country_0,city_9,phone_120,tags_61,1667374969,1667613595,{},8,8,1.0,4,3,8,1667038972,1667261719,375312.0,0,8,8,8,0,0,0,0,1.0
user_121,1e93bb3a-5ce4-11ed-804e-000000000632,name_121,1,46,country_0,city_1,phone_121,tags_34,1667340320,1667608778,{},14,14,1.0,6,3,14,1667054249,1667467348,169683.0,0,14,14,14,0,0,0,0,1.0
user_122,1e93bd88-5ce4-11ed-800e-000000000bca,name_122,0,66,country_0,city_6,phone_122,tags_10,1667531170,1667309447,{},15,15,1.0,8,3,15,1667033295,1667629067,7964.0,2,15,15,15,0,0,0,0,1.0
user_123,1e93bfd6-5ce4-11ed-8041-000000002578,name_123,1,91,country_0,city_4,phone_123,tags_54,1667156523,1667382851,{},9,9,1.0,7,3,9,1667123815,1667611482,25549.0,1,9,9,9,0,0,0,0,1.0
user_124,1e93c224-5ce4-11ed-801b-000000001818,name_124,1,20,country_0,city_0,phone_124,tags_74,1667211531,1667112517,{},9,9,1.0,6,3,9,1667088060,1667624023,13008.0,1,9,9,9,0,0,0,0,1.0
user_125,1e93c4cc-5ce4-11ed-8046-000000000bca,name_125,1,68,country_0,city_9,phone_125,tags_6,1667139156,1667351088,{},5,5,1.0,4,2,5,1667109426,1667566413,70618.0,1,5,5,5,0,0,0,0,1.0
user_126,1e93c706-5ce4-11ed-8027-0000000025b1,name_126,0,90,country_0,city_8,phone_126,tags_84,1667205279,1667319385,{},9,9,1.0,4,3,9,1667179991,1667557374,79657.0,1,9,9,9,0,0,0,0,1.0
user_127,1e93c922-5ce4-11ed-8060-00000000247b,name_127,0,86,country_0,city_4,phone_127,tags_51,1667119073,1667502349,{},13,13,1.0,7,3,13,1667040692,1667599211,37820.0,2,13,13,13,0,0,0,0,1.0
user_128,1e93cb48-5ce4-11ed-8058-00000000142d,name_128,0,11,country_0,city_5,phone_128,tags_76,1667125157,1667074980,{},10,10,1.0,6,3,10,1667078169,1667598093,38938.0,1,10,10,10,0,0,0,0,1.0
user_129,1e93cd5a-5ce4-11ed-805f-00000000225a,name_129,0,13,country_0,city_2,phone_129,tags_86,1667379080,1667217032,{},11,11,1.0,7,3,11,1667060587,1667630027,7004.0,3,11,11,11,0,0,0,0,1.0
user_130,1e93cf80-5ce4-11ed-8040-00000000209e,name_130,0,40,country_0,city_8,phone_130,tags_58,1667417118,1667288073,{},7,7,1.0,4,3,7,1667078704,1667501962,135069.0,0,7,7,7,0,0,0,0,1.0
user_131,1e93d1ec-5ce4-11ed-8005-000000002393,name_131,1,47,country_0,city_9,phone_131,tags_8,1667544311,1667609406,{},7,7,1.0,4,3,7,1667131037,1667550043,86988.0,0,7,7,7,0,0,0,0,1.0
user_132,1e93d3fe-5ce4-11ed-803a-000000000d9a,name_132,0,15,country_0,city_5,phone_132,tags_66,1667602021,1667312231,{},13,13,1.0,7,3,13,1667046930,1667569849,67182.0,2,13,13,13,0,0,0,0,1.0
user_133,1e93d606-5ce4-11ed-8022-000000001c6d,name_133,1,37,country_0,city_9,phone_133,tags_5,1667065736,1667260196,{},9,9,1.0,5,3,9,1667109842,1667577523,59508.0,1,9,9,9,0,0,0,0,1.0
user_134,1e93d822-5ce4-11ed-803a-0000000012a6,name_134,0,19,country_0,city_4,phone_134,tags_48,1667226865,1667566804,{},13,13,1.0,7,3,13,1667042671,1667607694,29337.0,2,13,13,13,0,0,0,0,1.0
user_135,1e93da2a-5ce4-11ed-8002-00000000130b,name_135,1,47,country_0,city_1,phone_135,tags_72,1667575948,1667266409,{},9,9,1.0,6,2,9,1667086207,1667619699,17332.0,1,9,9,9,0,0,0,0,1.0
user_136,1e93dc32-5ce4-11ed-8046-0000000006f6,name_136,1,27,country_0,city_4,phone_136,tags_97,1667108403,1667428143,{},14,14,1.0,5,3,14,1667036778,1667430494,206537.0,0,14,14,14,0,0,0,0,1.0
user_137,1e93dea8-5ce4-11ed-802f-000000001cdb,name_137,1,37,country_0,city_1,phone_137,tags_24,1667567530,1667483898,{},10,10,1.0,4,3,10,1667075615,1667495201,141830.0,0,10,10,10,0,0,0,0,1.0
user_138,1e93e330-5ce4-11ed-8002-000000000a51,name_138,0,30,country_0,city_8,phone_138,tags_15,1667133653,1667089733,{},13,13,1.0,7,3,13,1667056516,1667604541,32490.0,2,13,13,13,0,0,0,0,1.0
user_139,1e93e588-5ce4-11ed-804a-00000000052e,name_139,1,38,country_0,city_4,phone_139,tags_5,1667190304,1667182929,{},10,10,1.0,5,3,10,1667093609,1667612839,24192.0,1,10,10,10,0,0,0,0,1.0
user_140,1e93e7b8-5ce4-11ed-8036-000000001d76,name_140,0,46,country_0,city_5,phone_140,tags_6,1667155458,1667089374,{},13,13,1.0,5,3,13,1667051247,1667579159,57872.0,3,13,13,13,0,0,0,0,1.0
user_141,1e93e9f2-5ce4-11ed-8018-0000000021ba,name_141,0,78,country_0,city_6,phone_141,tags_73,1667560079,1667558975,{},15,15,1.0,6,3,15,1667107556,1667606235,30796.0,2,15,15,15,0,0,0,0,1.0
user_142,1e93ec2c-5ce4-11ed-8021-000000001346,name_142,1,19,country_0,city_7,phone_142,tags_40,1667310180,1667373841,{},14,14,1.0,7,3,14,1667151408,1667609739,27292.0,4,14,14,14,0,0,0,0,1.0
user_143,1e93ee66-5ce4-11ed-800b-0000000005d9,name_143,1,7,country_0,city_4,phone_143,tags_13,1667256376,1667236781,{},7,7,1.0,5,3,7,1667056968,1667614033,22998.0,1,7,7,7,0,0,0,0,1.0
user_144,1e93f08c-5ce4-11ed-800d-00000000256b,name_144,0,44,country_0,city_3,phone_144,tags_29,1667361737,1667481382,{},12,12,1.0,7,3,12,1667137283,1667617360,19671.0,4,12,12,12,0,0,0,0,1.0
user_145,1e93f2b2-5ce4-11ed-8015-0000000001eb,name_145,1,92,country_0,city_3,phone_145,tags_89,1667597156,1667303278,{},6,6,1.0,4,3,6,1667067722,1667473773,163258.0,0,6,6,6,0,0,0,0,1.0
user_146,1e93f4d8-5ce4-11ed-803d-000000002514,name_146,1,86,country_0,city_1,phone_146,tags_100,1667604842,1667306091,{},8,8,1.0,4,3,8,1667201494,1667571193,65838.0,1,8,8,8,0,0,0,0,1.0
user_147,1e93f6fe-5ce4-11ed-8044-000000001b6e,name_147,0,80,country_0,city_4,phone_147,tags_22,1667293277,1667392104,{},12,12,1.0,6,3,12,1667054307,1667626731,10300.0,4,12,12,12,0,0,0,0,1.0
user_148,1e93f92e-5ce4-11ed-8002-0000000026a7,name_148,1,88,country_0,city_7,phone_148,tags_55,1667422193,1667565418,{},13,13,1.0,6,3,13,1667061710,1667543900,93131.0,0,13,13,13,0,0,0,0,1.0
user_149,1e93fb5e-5ce4-11ed-8054-000000001778,name_149,1,63,country_0,city_4,phone_149,tags_45,1667590539,1667081843,{},11,11,1.0,6,3,11,1667137938,1667621775,15256.0,1,11,11,11,0,0,0,0,1.0
user_150,1e93fd8e-5ce4-11ed-8061-0000000026a6,name_150,1,89,country_0,city_0,phone_150,tags_18,1667044869,1667058205,{},1,1,1.0,1,1,1,1667234238,1667234238,402793.0,0,1,1,1,0,0,0,0,1.0
user_151,1e93ffb4-5ce4-11ed-802e-000000001722,name_151,0,33,country_0,city_7,phone_151,tags_41,1667271234,1667579051,{},12,12,1.0,6,3,12,1667129112,1667609633,27398.0,2,12,12,12,0,0,0,0,1.0
user_152,1e9401da-5ce4-11ed-8019-0000000015f9,name_152,0,8,country_0,city_9,phone_152,tags_33,1667159909,1667456332,{},13,13,1.0,5,3,13,1667124915,1667593443,43588.0,2,13,13,13,0,0,0,0,1.0
user_153,1e940400-5ce4-11ed-805f-000000000724,name_153,1,70,country_0,city_1,phone_153,tags_52,1667347244,1667254589,{},11,11,1.0,7,3,11,1667039857,1667630958,6073.0,1,11,11,11,0,0,0,0,1.0
user_154,1e94063a-5ce4-11ed-804b-00000000245e,name_154,0,52,country_0,city_1,phone_154,tags_4,1667276172,1667403953,{},19,19,1.0,8,3,19,1667040002,1667629703,7328.0,4,19,19,19,0,0,0,0,1.0
user_155,1e940874-5ce4-11ed-8022-000000001d7f,name_155,0,17,country_0,city_9,phone_155,tags_60,1667060407,1667462779,{},13,13,1.0,6,3,13,1667075965,1667621446,15585.0,2,13,13,13,0,0,0,0,1.0
user_156,1e940a9a-5ce4-11ed-801a-0000000000a5,name_156,0,64,country_0,city_0,phone_156,tags_57,1667403316,1667339998,{},11,11,1.0,7,3,11,1667049240,1667619625,17406.0,3,11,11,11,0,0,0,0,1.0
user_157,1e940cc0-5ce4-11ed-8029-00000000136d,name_157,1,69,country_0,city_1,phone_157,tags_72,1667168328,1667526918,{},13,13,1.0,7,3,13,1667084056,1667557701,79330.0,1,13,13,13,0,0,0,0,1.0
user_158,1e940ee6-5ce4-11ed-803a-00000000226e,name_158,0,55,country_0,city_6,phone_158,tags_62,1667609406,1667100069,{},13,13,1.0,7,3,13,1667070527,1667539909,97122.0,0,13,13,13,0,0,0,0,1.0
user_159,1e94110c-5ce4-11ed-805b-0000000002c8,name_159,1,100,country_0,city_7,phone_159,tags_64,1667057981,1667086260,{},6,6,1.0,4,3,6,1667099480,1667438050,198981.0,0,6,6,6,0,0,0,0,1.0
user_160,1e941328-5ce4-11ed-8008-000000000246,name_160,0,11,country_0,city_1,phone_160,tags_81,1667538093,1667291007,{},8,8,1.0,4,3,8,1667106045,1667481313,155718.0,0,8,8,8,0,0,0,0,1.0
user_161,1e94154e-5ce4-11ed-8034-0000000003d7,name_161,1,75,country_0,city_8,phone_161,tags_79,1667574359,1667319847,{},14,14,1.0,6,3,14,1667123360,1667543103,93928.0,0,14,14,14,0,0,0,0,1.0
user_162,1e94177e-5ce4-11ed-8033-000000000f7b,name_162,1,78,country_0,city_5,phone_162,tags_29,1667369885,1667130844,{},7,7,1.0,5,3,7,1667166498,1667613403,23628.0,3,7,7,7,0,0,0,0,1.0
user_163,1e9419a4-5ce4-11ed-8032-0000000017ab,name_163,0,89,country_0,city_3,phone_163,tags_51,1667141949,1667350427,{},14,14,1.0,8,3,14,1667038201,1667611516,25515.0,3,14,14,14,0,0,0,0,1.0
user_164,1e941bca-5ce4-11ed-8063-000000001518,name_164,1,75,country_0,city_0,phone_164,tags_52,1667461868,1667598272,{},6,6,1.0,4,3,6,1667089103,1667499458,137573.0,0,6,6,6,0,0,0,0,1.0
user_165,1e941df0-5ce4-11ed-8055-000000001913,name_165,1,7,country_0,city_6,phone_165,tags_28,1667153838,1667229531,{},7,7,1.0,5,3,7,1667074837,1667628065,8966.0,1,7,7,7,0,0,0,0,1.0
user_166,1e942016-5ce4-11ed-8013-0000000004d7,name_166,0,74,country_0,city_2,phone_166,tags_83,1667511529,1667563618,{},12,12,1.0,6,3,12,1667053712,1667589287,47744.0,1,12,12,12,0,0,0,0,1.0
user_167,1e94225a-5ce4-11ed-8058-0000000006d0,name_167,1,15,country_0,city_9,phone_167,tags_46,1667071612,1667087091,{},10,10,1.0,5,3,10,1667100436,1667598552,38479.0,1,10,10,10,0,0,0,0,1.0
user_168,1e942480-5ce4-11ed-8001-000000000b31,name_168,0,64,country_0,city_1,phone_168,tags_50,1667227185,1667513004,{},14,14,1.0,8,3,14,1667065459,1667633917,3114.0,1,14,14,14,0,0,0,0,1.0
user_169,1e9426a6-5ce4-11ed-8002-000000002418,name_169,1,9,country_0,city_5,phone_169,tags_57,1667072244,1667624175,{},11,11,1.0,5,3,11,1667090665,1667633710,3321.0,1,11,11,11,0,0,0,0,1.0
user_170,1e9428cc-5ce4-11ed-8014-00000000255c,name_170,0,22,country_0,city_6,phone_170,tags_47,1667466736,1667610891,{},20,20,1.0,7,3,20,1667073677,1667615698,21333.0,5,20,20,20,0,0,0,0,1.0
user_171,1e942afc-5ce4-11ed-805b-00000000112f,name_171,0,78,country_0,city_4,phone_171,tags_76,1667500266,1667486165,{},8,8,1.0,5,3,8,1667037222,1667570036,66995.0,1,8,8,8,0,0,0,0,1.0
user_172,1e942d36-5ce4-11ed-801e-00000000053d,name_172,1,8,country_0,city_8,phone_172,tags_69,1667558274,1667249845,{},8,8,1.0,4,3,8,1667184072,1667502574,134457.0,0,8,8,8,0,0,0,0,1.0
user_173,1e942f5c-5ce4-11ed-803f-000000000627,name_173,0,91,country_0,city_6,phone_173,tags_97,1667586690,1667333457,{},9,9,1.0,6,3,9,1667078389,1667604303,32728.0,2,9,9,9,0,0,0,0,1.0
user_174,1e943182-5ce4-11ed-8012-00000000052e,name_174,0,7,country_0,city_2,phone_174,tags_31,1667034634,1667363793,{},12,12,1.0,7,3,12,1667105278,1667617640,19391.0,1,12,12,12,0,0,0,0,1.0
user_175,1e9433b2-5ce4-11ed-8061-000000001f3a,name_175,1,88,country_0,city_3,phone_175,tags_28,1667196439,1667198452,{},10,10,1.0,6,3,10,1667096180,1667600607,36424.0,1,10,10,10,0,0,0,0,1.0
user_176,1e9435f6-5ce4-11ed-8006-000000000d7b,name_176,1,26,country_0,city_7,phone_176,tags_56,1667127207,1667323347,{},11,11,1.0,5,3,11,1667094064,1667512773,124258.0,0,11,11,11,0,0,0,0,1.0
user_177,1e943830-5ce4-11ed-8005-000000001bb0,name_177,1,7,country_0,city_5,phone_177,tags_31,1667567043,1667492586,{},10,10,1.0,3,3,10,1667215486,1667581410,55621.0,4,10,10,10,0,0,0,0,1.0
user_178,1e943a60-5ce4-11ed-8050-0000000017b1,name_178,0,39,country_0,city_5,phone_178,tags_4,1667573888,1667609651,{},8,8,1.0,6,3,8,1667060210,1667542246,94785.0,0,8,8,8,0,0,0,0,1.0
user_179,1e943c9a-5ce4-11ed-802d-000000002447,name_179,1,38,country_0,city_0,phone_179,tags_91,1667346966,1667617146,{},9,9,1.0,6,2,9,1667039709,1667532867,104164.0,0,9,9,9,0,0,0,0,1.0
user_180,1e943eca-5ce4-11ed-800a-000000000fdc,name_180,1,96,country_0,city_0,phone_180,tags_56,1667405713,1667148490,{},15,15,1.0,7,3,15,1667039923,1667577257,59774.0,1,15,15,15,0,0,0,0,1.0
user_181,1e9440f0-5ce4-11ed-8027-0000000021d5,name_181,1,39,country_0,city_5,phone_181,tags_14,1667088385,1667622022,{},17,17,1.0,7,3,17,1667045020,1667616663,20368.0,3,17,17,17,0,0,0,0,1.0
user_182,1e944316-5ce4-11ed-803c-000000001bf2,name_182,1,39,country_0,city_3,phone_182,tags_14,1667098398,1667451025,{},11,11,1.0,7,3,11,1667049520,1667588145,48886.0,1,11,11,11,0,0,0,0,1.0
user_183,1e94453c-5ce4-11ed-800e-000000000402,name_183,1,86,country_0,city_2,phone_183,tags_89,1667531727,1667527911,{},11,11,1.0,7,3,11,1667100281,1667636907,124.0,1,11,11,11,0,0,0,0,1.0
user_184,1e944762-5ce4-11ed-8054-000000002169,name_184,1,74,country_0,city_8,phone_184,tags_0,1667245825,1667038797,{},9,9,1.0,5,3,9,1667045673,1667503985,133046.0,0,9,9,9,0,0,0,0,1.0
user_185,1e944988-5ce4-11ed-8016-0000000003f1,name_185,0,45,country_0,city_6,phone_185,tags_93,1667203753,1667076136,{},10,10,1.0,6,3,10,1667039819,1667591572,45459.0,1,10,10,10,0,0,0,0,1.0
user_186,1e944bae-5ce4-11ed-8045-000000000677,name_186,0,76,country_0,city_6,phone_186,tags_33,1667146100,1667521966,{},11,11,1.0,4,3,11,1667181122,1667526326,110705.0,0,11,11,11,0,0,0,0,1.0
user_187,1e944dd4-5ce4-11ed-804f-00000000228d,name_187,1,89,country_0,city_2,phone_187,tags_16,1667612739,1667405323,{},8,8,1.0,5,3,8,1667093206,1667634858,2173.0,2,8,8,8,0,0,0,0,1.0
user_188,1e945004-5ce4-11ed-8007-0000000004c3,name_188,1,48,country_0,city_7,phone_188,tags_35,1667522267,1667471804,{},9,9,1.0,5,3,9,1667217012,1667554608,82423.0,1,9,9,9,0,0,0,0,1.0
user_189,1e945234-5ce4-11ed-803e-0000000008ae,name_189,1,14,country_0,city_6,phone_189,tags_82,1667144989,1667472503,{},7,7,1.0,5,3,7,1667088859,1667589168,47863.0,1,7,7,7,0,0,0,0,1.0
user_190,1e94545a-5ce4-11ed-805d-000000002134,name_190,1,71,country_0,city_0,phone_190,tags_92,1667386424,1667360830,{},11,11,1.0,6,3,11,1667115251,1667614614,22417.0,2,11,11,11,0,0,0,0,1.0
user_191,1e945694-5ce4-11ed-8062-000000000e96,name_191,0,2,country_0,city_1,phone_191,tags_54,1667493481,1667382004,{},2,2,1.0,1,1,2,1667447153,1667508733,128298.0,0,2,2,2,0,0,0,0,1.0
user_192,1e945a2c-5ce4-11ed-805d-00000000221d,name_192,1,16,country_0,city_6,phone_192,tags_59,1667050757,1667507712,{},10,10,1.0,7,3,10,1667124560,1667611892,25139.0,2,10,10,10,0,0,0,0,1.0
user_193,1e945c98-5ce4-11ed-8041-000000001540,name_193,0,47,country_0,city_1,phone_193,tags_45,1667458606,1667493760,{},9,9,1.0,7,3,9,1667075231,1667591624,45407.0,1,9,9,9,0,0,0,0,1.0
user_194,1e945ed2-5ce4-11ed-8018-00000000156c,name_194,1,99,country_0,city_3,phone_194,tags_62,1667511042,1667047543,{},10,10,1.0,6,3,10,1667080502,1667572567,64464.0,1,10,10,10,0,0,0,0,1.0
user_195,1e946102-5ce4-11ed-801a-00000000125e,name_195,0,95,country_0,city_6,phone_195,tags_77,1667382593,1667623486,{},11,11,1.0,5,3,11,1667077533,1667601319,35712.0,1,11,11,11,0,0,0,0,1.0
user_196,1e946328-5ce4-11ed-8024-0000000007b5,name_196,0,76,country_0,city_8,phone_196,tags_54,1667151550,1667561030,{},13,13,1.0,6,3,13,1667170377,1667594694,42337.0,2,13,13,13,0,0,0,0,1.0
user_197,1e94654e-5ce4-11ed-8037-00000000176f,name_197,0,12,country_0,city_8,phone_197,tags_17,1667610192,1667494384,{},5,5,1.0,5,2,5,1667113798,1667480417,156614.0,0,5,5,5,0,0,0,0,1.0
user_198,1e946792-5ce4-11ed-8040-000000001aaa,name_198,0,86,country_0,city_7,phone_198,tags_72,1667233745,1667457976,{},5,5,1.0,3,2,5,1667156481,1667580093,56938.0,2,5,5,5,0,0,0,0,1.0
user_199,1e9469fe-5ce4-11ed-8026-000000000e3c,name_199,0,46,country_0,city_3,phone_199,tags_45,1667168832,1667606006,{},3,3,1.0,3,1,3,1667068961,1667578773,58258.0,1,3,3,3,0,0,0,0,1.0
user_200,1e946c92-5ce4-11ed-8059-00000000010d,name_200,0,94,country_0,city_0,phone_200,tags_35,1667414904,1667111867,{},10,10,1.0,6,3,10,1667042679,1667618124,18907.0,3,10,10,10,0,0,0,0,1.0
user_201,1e946e7c-5ce4-11ed-8005-000000000763,name_201,1,79,country_0,city_1,phone_201,tags_80,1667487332,1667197895,{},5,5,1.0,4,3,5,1667051761,1667566204,70827.0,1,5,5,5,0,0,0,0,1.0
user_202,1e947016-5ce4-11ed-8002-000000000a70,name_202,1,97,country_0,city_1,phone_202,tags_72,1667615009,1667276126,{},9,9,1.0,6,3,9,1667101102,1667610216,26815.0,1,9,9,9,0,0,0,0,1.0
user_203,1e9471c4-5ce4-11ed-8004-00000000017c,name_203,1,81,country_0,city_2,phone_203,tags_71,1667528864,1667275437,{},13,13,1.0,6,3,13,1667073266,1667624168,12863.0,1,13,13,13,0,0,0,0,1.0
user_204,1e947354-5ce4-11ed-8015-000000002639,name_204,1,74,country_0,city_8,phone_204,tags_93,1667469961,1667288651,{},8,8,1.0,5,3,8,1667073526,1667629277,7754.0,3,8,8,8,0,0,0,0,1.0
user_205,1e947688-5ce4-11ed-8060-000000001363,name_205,0,32,country_0,city_3,phone_205,tags_26,1667097828,1667482988,{},12,12,1.0,5,3,12,1667053771,1667568313,68718.0,2,12,12,12,0,0,0,0,1.0
user_206,1e947836-5ce4-11ed-800d-000000000954,name_206,0,37,country_0,city_2,phone_206,tags_35,1667476029,1667076966,{},13,13,1.0,6,3,13,1667160190,1667605714,31317.0,4,13,13,13,0,0,0,0,1.0
user_207,1e9479c6-5ce4-11ed-8047-00000000265d,name_207,0,68,country_0,city_4,phone_207,tags_1,1667418363,1667256830,{},6,6,1.0,4,3,6,1667140966,1667601165,35866.0,1,6,6,6,0,0,0,0,1.0
user_208,1e947b56-5ce4-11ed-8004-000000001919,name_208,0,29,country_0,city_2,phone_208,tags_35,1667045550,1667156873,{},6,6,1.0,4,3,6,1667174078,1667602954,34077.0,2,6,6,6,0,0,0,0,1.0
user_209,1e947cdc-5ce4-11ed-8062-00000000224a,name_209,0,11,country_0,city_0,phone_209,tags_5,1667322501,1667347258,{},4,4,1.0,3,3,4,1667271495,1667636313,718.0,1,4,4,4,0,0,0,0,1.0
user_210,1e947e62-5ce4-11ed-8027-0000000001c7,name_210,0,79,country_0,city_5,phone_210,tags_53,1667236280,1667579786,{},9,9,1.0,6,3,9,1667080229,1667534186,102845.0,0,9,9,9,0,0,0,0,1.0
user_211,1e947fe8-5ce4-11ed-801e-0000000005b7,name_211,1,67,country_0,city_6,phone_211,tags_32,1667489215,1667046445,{},8,8,1.0,6,3,8,1667062670,1667528332,108699.0,0,8,8,8,0,0,0,0,1.0
user_212,1e94816e-5ce4-11ed-8036-0000000022f5,name_212,1,46,country_0,city_1,phone_212,tags_43,1667496724,1667442981,{},9,9,1.0,6,3,9,1667142367,1667623022,14009.0,3,9,9,9,0,0,0,0,1.0
user_213,1e9482f4-5ce4-11ed-801b-000000000cd7,name_213,0,79,country_0,city_7,phone_213,tags_46,1667469162,1667487344,{},12,12,1.0,6,3,12,1667064336,1667583226,53805.0,2,12,12,12,0,0,0,0,1.0
user_214,1e948484-5ce4-11ed-8050-000000001f22,name_214,0,66,country_0,city_4,phone_214,tags_19,1667280592,1667101932,{},6,6,1.0,5,3,6,1667053052,1667598956,38075.0,2,6,6,6,0,0,0,0,1.0
user_215,1e94860a-5ce4-11ed-8040-0000000017f3,name_215,1,26,country_0,city_6,phone_215,tags_98,1667420917,1667579950,{},11,11,1.0,6,3,11,1667066601,1667598617,38414.0,2,11,11,11,0,0,0,0,1.0
user_216,1e948790-5ce4-11ed-801e-000000000293,name_216,1,61,country_0,city_0,phone_216,tags_21,1667555251,1667061299,{},8,8,1.0,4,3,8,1667040522,1667560278,76753.0,3,8,8,8,0,0,0,0,1.0
user_217,1e94890c-5ce4-11ed-8049-000000001624,name_217,1,57,country_0,city_6,phone_217,tags_18,1667416444,1667581902,{},5,5,1.0,3,3,5,1667062844,1667582743,54288.0,1,5,5,5,0,0,0,0,1.0
user_218,1e948a92-5ce4-11ed-801f-00000000136a,name_218,1,68,country_0,city_7,phone_218,tags_49,1667117867,1667434634,{},11,11,1.0,6,3,11,1667146701,1667589905,47126.0,2,11,11,11,0,0,0,0,1.0
user_219,1e948c18-5ce4-11ed-8015-000000001617,name_219,0,81,country_0,city_4,phone_219,tags_88,1667629051,1667303507,{},10,10,1.0,5,3,10,1667178620,1667617184,19847.0,3,10,10,10,0,0,0,0,1.0
user_220,1e948da8-5ce4-11ed-8009-000000002461,name_220,1,48,country_0,city_6,phone_220,tags_30,1667621650,1667040161,{},7,7,1.0,6,3,7,1667073510,1667628802,8229.0,2,7,7,7,0,0,0,0,1.0
user_221,1e948f2e-5ce4-11ed-803d-000000000219,name_221,1,38,country_0,city_7,phone_221,tags_0,1667115206,1667103618,{},9,9,1.0,5,3,9,1667097164,1667540950,96081.0,0,9,9,9,0,0,0,0,1.0
user_222,1e9490b4-5ce4-11ed-804f-0000000022cf,name_222,0,3,country_0,city_5,phone_222,tags_83,1667342172,1667559132,{},11,11,1.0,6,3,11,1667099961,1667562122,74909.0,2,11,11,11,0,0,0,0,1.0
user_223,1e949230-5ce4-11ed-8060-000000000783,name_223,1,69,country_0,city_0,phone_223,tags_64,1667121364,1667038954,{},7,7,1.0,5,3,7,1667161830,1667628919,8112.0,1,7,7,7,0,0,0,0,1.0
user_224,1e9493b6-5ce4-11ed-8014-0000000015d4,name_224,1,68,country_0,city_6,phone_224,tags_29,1667086140,1667285474,{},9,9,1.0,6,3,9,1667044057,1667572009,65022.0,2,9,9,9,0,0,0,0,1.0
user_225,1e94953c-5ce4-11ed-8058-000000001bcc,name_225,1,38,country_0,city_3,phone_225,tags_90,1667371099,1667157098,{},13,13,1.0,6,3,13,1667040063,1667515995,121036.0,0,13,13,13,0,0,0,0,1.0
user_226,1e9496cc-5ce4-11ed-803e-000000000d96,name_226,1,89,country_0,city_8,phone_226,tags_97,1667599786,1667609945,{},12,12,1.0,7,3,12,1667068604,1667636396,635.0,3,12,12,12,0,0,0,0,1.0
user_227,1e949852-5ce4-11ed-8050-000000001fc3,name_227,0,11,country_0,city_6,phone_227,tags_100,1667094255,1667372300,{},12,12,1.0,6,3,12,1667078148,1667614090,22941.0,3,12,12,12,0,0,0,0,1.0
user_228,1e9499ec-5ce4-11ed-8007-000000000a20,name_228,1,40,country_0,city_3,phone_228,tags_7,1667543315,1667216180,{},14,14,1.0,8,3,14,1667050902,1667611391,25640.0,1,14,14,14,0,0,0,0,1.0
user_229,1e949b86-5ce4-11ed-8023-000000002022,name_229,0,55,country_0,city_3,phone_229,tags_18,1667237282,1667457182,{},12,12,1.0,6,3,12,1667049959,1667474162,162869.0,0,12,12,12,0,0,0,0,1.0
user_230,1e949d2a-5ce4-11ed-8004-00000000172d,name_230,0,6,country_0,city_1,phone_230,tags_34,1667242108,1667034591,{},10,10,1.0,5,3,10,1667105729,1667559805,77226.0,1,10,10,10,0,0,0,0,1.0
user_231,1e949ed8-5ce4-11ed-8004-000000001638,name_231,1,98,country_0,city_9,phone_231,tags_5,1667574249,1667103828,{},8,8,1.0,4,3,8,1667186078,1667633361,3670.0,3,8,8,8,0,0,0,0,1.0
user_232,1e94a09a-5ce4-11ed-8010-0000000006a4,name_232,0,84,country_0,city_9,phone_232,tags_14,1667271945,1667603463,{},9,9,1.0,7,3,9,1667081064,1667610059,26972.0,3,9,9,9,0,0,0,0,1.0
user_233,1e94a446-5ce4-11ed-802b-000000000256,name_233,1,93,country_0,city_0,phone_233,tags_49,1667481027,1667596702,{},11,11,1.0,6,3,11,1667033935,1667630716,6315.0,3,11,11,11,0,0,0,0,1.0
user_234,1e94a7ca-5ce4-11ed-8039-000000001c6d,name_234,0,41,country_0,city_0,phone_234,tags_13,1667153543,1667524312,{},8,8,1.0,6,3,8,1667034747,1667626826,10205.0,2,8,8,8,0,0,0,0,1.0
user_235,1e94aaea-5ce4-11ed-8063-000000002200,name_235,0,97,country_0,city_6,phone_235,tags_22,1667084388,1667317123,{},6,6,1.0,3,3,6,1667147561,1667590476,46555.0,2,6,6,6,0,0,0,0,1.0
user_236,1e94af5e-5ce4-11ed-802f-00000000098e,name_236,0,11,country_0,city_7,phone_236,tags_88,1667054299,1667532848,{},5,5,1.0,5,2,5,1667085968,1667636550,481.0,2,5,5,5,0,0,0,0,1.0
